time,filter,magnitude,error
2458578.90766,OGLE-I,13.719,0.003
2458579.72642,OGLE-I,13.722,0.003
2458579.77459,OGLE-I,13.717,0.003
2458579.81037,OGLE-I,13.724,0.003
2458579.85837,OGLE-I,13.721,0.003
2458579.91269,OGLE-I,13.719,0.003
2458580.73397,OGLE-I,13.717,0.003
2458580.77272,OGLE-I,13.718,0.003
2458580.82017,OGLE-I,13.715,0.003
2458580.86398,OGLE-I,13.717,0.003
2458580.92196,OGLE-I,13.718,0.003
2458581.73848,OGLE-I,13.732,0.003
2458581.79709,OGLE-I,13.724,0.003
2458581.852,OGLE-I,13.733,0.003
2458581.91301,OGLE-I,13.719,0.003
2458582.72983,OGLE-I,13.726,0.003
2458582.78711,OGLE-I,13.724,0.003
2458582.83495,OGLE-I,13.723,0.003
2458582.89479,OGLE-I,13.721,0.003
2458583.71444,OGLE-I,13.722,0.003
2458583.75593,OGLE-I,13.722,0.003
2458583.81454,OGLE-I,13.72,0.003
2458583.8746,OGLE-I,13.724,0.003
2458584.69985,OGLE-I,13.721,0.003
2458584.76162,OGLE-I,13.721,0.003
2458584.81071,OGLE-I,13.726,0.003
2458584.8991,OGLE-I,13.731,0.003
2458585.72177,OGLE-I,13.72,0.003
2458585.76555,OGLE-I,13.722,0.003
2458585.81338,OGLE-I,13.728,0.003
2458585.88874,OGLE-I,13.73,0.003
2458586.69418,OGLE-I,13.725,0.003
2458586.73474,OGLE-I,13.728,0.003
2458586.7927,OGLE-I,13.727,0.003
2458586.85012,OGLE-I,13.729,0.003
2458586.9102,OGLE-I,13.729,0.003
2458587.71383,OGLE-I,13.723,0.003
2458587.75833,OGLE-I,13.723,0.003
2458587.80802,OGLE-I,13.725,0.003
2458587.89968,OGLE-I,13.731,0.003
2458588.70309,OGLE-I,13.719,0.003
2458588.74644,OGLE-I,13.721,0.003
2458588.81191,OGLE-I,13.72,0.003
2458588.8806,OGLE-I,13.723,0.003
2458588.93241,OGLE-I,13.701,0.003
2458589.72981,OGLE-I,13.719,0.003
2458589.77405,OGLE-I,13.716,0.003
2458589.82239,OGLE-I,13.719,0.003
2458589.90349,OGLE-I,13.722,0.003
2458590.70159,OGLE-I,13.722,0.003
2458590.7448,OGLE-I,13.72,0.003
2458590.80353,OGLE-I,13.726,0.003
2458590.86824,OGLE-I,13.728,0.003
2458590.92116,OGLE-I,13.725,0.003
2458591.73675,OGLE-I,13.715,0.003
2458591.78973,OGLE-I,13.724,0.003
2458591.84226,OGLE-I,13.723,0.003
2458592.72467,OGLE-I,13.72,0.003
2458592.81657,OGLE-I,13.717,0.003
2458592.86912,OGLE-I,13.715,0.003
2458593.67767,OGLE-I,13.713,0.003
2458593.76471,OGLE-I,13.71,0.003
2458593.85527,OGLE-I,13.725,0.003
2458593.91133,OGLE-I,13.718,0.003
2458594.69193,OGLE-I,13.72,0.003
2458594.74356,OGLE-I,13.719,0.003
2458594.7932,OGLE-I,13.719,0.003
2458594.8467,OGLE-I,13.724,0.003
2458594.91109,OGLE-I,13.723,0.003
2458595.70604,OGLE-I,13.722,0.003
2458595.74217,OGLE-I,13.722,0.003
2458595.84566,OGLE-I,13.724,0.003
2458595.91247,OGLE-I,13.724,0.003
2458599.68571,OGLE-I,13.66,0.003
2458599.7272,OGLE-I,13.647,0.003
2458599.77063,OGLE-I,13.657,0.003
2458599.81164,OGLE-I,13.645,0.003
2458599.87944,OGLE-I,13.641,0.003
2458599.91735,OGLE-I,13.638,0.003
2458600.67199,OGLE-I,13.629,0.003
2458600.71251,OGLE-I,13.622,0.003
2458600.77019,OGLE-I,13.636,0.003
2458600.8366,OGLE-I,13.628,0.003
2458600.88658,OGLE-I,13.63,0.003
2458600.93056,OGLE-I,13.63,0.003
2458601.68901,OGLE-I,13.662,0.003
2458601.73904,OGLE-I,13.665,0.003
2458601.80414,OGLE-I,13.675,0.003
2458601.90204,OGLE-I,13.704,0.003
2458602.6643,OGLE-I,13.717,0.003
2458602.70187,OGLE-I,13.717,0.003
2458602.74901,OGLE-I,13.716,0.003
2458602.80292,OGLE-I,13.712,0.003
2458602.88526,OGLE-I,13.721,0.003
2458602.93167,OGLE-I,13.721,0.003
2458603.68432,OGLE-I,13.717,0.003
2458603.72969,OGLE-I,13.713,0.003
2458603.79549,OGLE-I,13.717,0.003
2458603.85762,OGLE-I,13.718,0.003
2458603.9067,OGLE-I,13.716,0.003
2458604.6895,OGLE-I,13.713,0.003
2458604.76325,OGLE-I,13.72,0.003
2458604.80911,OGLE-I,13.718,0.003
2458604.86883,OGLE-I,13.716,0.003
2458604.92649,OGLE-I,13.702,0.003
2458605.69278,OGLE-I,13.722,0.003
2458605.73298,OGLE-I,13.73,0.003
2458605.79375,OGLE-I,13.72,0.003
2458605.87137,OGLE-I,13.726,0.003
2458605.91891,OGLE-I,13.723,0.003
2458606.6821,OGLE-I,13.727,0.003
2458606.72583,OGLE-I,13.731,0.003
2458606.7869,OGLE-I,13.739,0.003
2458606.8446,OGLE-I,13.742,0.003
2458606.89238,OGLE-I,13.733,0.003
2458607.65908,OGLE-I,13.731,0.003
2458607.69695,OGLE-I,13.727,0.003
2458607.76032,OGLE-I,13.725,0.003
2458607.80668,OGLE-I,13.729,0.003
2458607.85599,OGLE-I,13.728,0.003
2458607.90085,OGLE-I,13.728,0.003
2458608.65216,OGLE-I,13.724,0.003
2458608.69301,OGLE-I,13.722,0.003
2458608.79896,OGLE-I,13.728,0.003
2458608.86518,OGLE-I,13.729,0.003
2458608.91238,OGLE-I,13.726,0.003
2458612.72955,OGLE-I,13.717,0.003
2458612.76738,OGLE-I,13.716,0.003
2458612.82699,OGLE-I,13.718,0.003
2458612.88277,OGLE-I,13.718,0.003
2458612.93091,OGLE-I,13.719,0.003
2458613.65686,OGLE-I,13.72,0.003
2458613.7036,OGLE-I,13.717,0.003
2458613.75038,OGLE-I,13.719,0.003
2458613.81191,OGLE-I,13.702,0.003
2458613.87168,OGLE-I,13.719,0.003
2458613.91806,OGLE-I,13.724,0.003
2458614.65296,OGLE-I,13.715,0.003
2458614.69299,OGLE-I,13.715,0.003
2458614.73943,OGLE-I,13.716,0.003
2458614.80723,OGLE-I,13.716,0.003
2458614.86633,OGLE-I,13.718,0.003
2458614.91236,OGLE-I,13.719,0.003
2458615.66216,OGLE-I,13.714,0.003
2458615.73662,OGLE-I,13.712,0.003
2458615.7827,OGLE-I,13.72,0.003
2458615.8527,OGLE-I,13.72,0.003
2458615.91259,OGLE-I,13.716,0.003
2458616.64551,OGLE-I,13.718,0.003
2458616.69285,OGLE-I,13.722,0.003
2458616.73956,OGLE-I,13.718,0.003
2458616.79643,OGLE-I,13.728,0.003
2458616.85665,OGLE-I,13.724,0.003
2458616.91468,OGLE-I,13.726,0.003
2458617.64907,OGLE-I,13.719,0.003
2458617.68935,OGLE-I,13.721,0.003
2458617.73573,OGLE-I,13.721,0.003
2458617.7987,OGLE-I,13.727,0.003
2458617.88622,OGLE-I,13.704,0.003
2458617.93819,OGLE-I,13.723,0.003
2458618.65457,OGLE-I,13.719,0.003
2458618.70256,OGLE-I,13.719,0.003
2458618.7495,OGLE-I,13.723,0.003
2458618.80993,OGLE-I,13.725,0.003
2458618.86975,OGLE-I,13.723,0.003
2458618.9166,OGLE-I,13.727,0.003
2458619.65162,OGLE-I,13.72,0.003
2458619.69537,OGLE-I,13.723,0.003
2458619.74153,OGLE-I,13.721,0.003
2458619.79938,OGLE-I,13.727,0.003
2458619.89185,OGLE-I,13.72,0.003
2458620.6229,OGLE-I,13.719,0.003
2458620.66058,OGLE-I,13.72,0.003
2458620.70723,OGLE-I,13.722,0.003
2458620.75347,OGLE-I,13.717,0.003
2458620.82351,OGLE-I,13.723,0.003
2458620.89455,OGLE-I,13.719,0.003
2458621.66583,OGLE-I,13.721,0.003
2458621.71173,OGLE-I,13.722,0.003
2458621.81458,OGLE-I,13.718,0.003
2458621.86246,OGLE-I,13.719,0.003
2458621.90858,OGLE-I,13.718,0.003
2458626.61443,OGLE-I,13.722,0.003
2458626.65154,OGLE-I,13.724,0.003
2458626.68865,OGLE-I,13.724,0.003
2458626.72668,OGLE-I,13.721,0.003
2458626.81694,OGLE-I,13.727,0.003
2458626.85424,OGLE-I,13.726,0.003
2458626.89202,OGLE-I,13.723,0.003
2458626.92938,OGLE-I,13.722,0.003
2458627.63995,OGLE-I,13.726,0.003
2458627.6931,OGLE-I,13.728,0.003
2458627.75302,OGLE-I,13.707,0.003
2458635.6389,OGLE-I,13.72,0.003
2458635.67613,OGLE-I,13.722,0.003
2458635.73168,OGLE-I,13.723,0.003
2458635.78249,OGLE-I,13.725,0.003
2458635.83951,OGLE-I,13.7,0.003
2458635.885,OGLE-I,13.721,0.003
2458635.92928,OGLE-I,13.716,0.003
2458636.59034,OGLE-I,13.721,0.003
2458636.63587,OGLE-I,13.724,0.003
2458636.68177,OGLE-I,13.721,0.003
2458636.73739,OGLE-I,13.725,0.003
2458636.79649,OGLE-I,13.703,0.003
2458636.84213,OGLE-I,13.725,0.003
2458636.88768,OGLE-I,13.703,0.003
2458636.93232,OGLE-I,13.72,0.003
2458637.59818,OGLE-I,13.726,0.003
2458637.64095,OGLE-I,13.726,0.003
2458637.69596,OGLE-I,13.729,0.003
2458637.7547,OGLE-I,13.728,0.003
2458637.80433,OGLE-I,13.709,0.003
2458637.85074,OGLE-I,13.732,0.003
2458637.89694,OGLE-I,13.722,0.003
2458638.62505,OGLE-I,13.721,0.003
2458638.67385,OGLE-I,13.726,0.003
2458638.79013,OGLE-I,13.729,0.003
2458638.8369,OGLE-I,13.725,0.003
2458638.88403,OGLE-I,13.706,0.003
2458638.93005,OGLE-I,13.723,0.003
2458639.68307,OGLE-I,13.728,0.003
2458639.7677,OGLE-I,13.729,0.003
2458639.8624,OGLE-I,13.727,0.003
2458640.57696,OGLE-I,13.723,0.003
2458640.6172,OGLE-I,13.724,0.003
2458640.6635,OGLE-I,13.728,0.003
2458640.72101,OGLE-I,13.728,0.003
2458640.78621,OGLE-I,13.73,0.003
2458640.8331,OGLE-I,13.709,0.003
2458640.87965,OGLE-I,13.723,0.003
2458640.91949,OGLE-I,13.719,0.003
2458641.63364,OGLE-I,13.729,0.003
2458641.69606,OGLE-I,13.734,0.003
2458642.57763,OGLE-I,13.72,0.003
2458642.77918,OGLE-I,13.724,0.003
2458642.83362,OGLE-I,13.721,0.003
2458642.88189,OGLE-I,13.72,0.003
2458643.5459,OGLE-I,13.719,0.003
2458643.59714,OGLE-I,13.726,0.003
2458643.64762,OGLE-I,13.727,0.003
2458643.7044,OGLE-I,13.727,0.003
2458643.76677,OGLE-I,13.729,0.003
2458643.81356,OGLE-I,13.728,0.003
2458643.85963,OGLE-I,13.726,0.003
2458643.90656,OGLE-I,13.722,0.003
2458644.57028,OGLE-I,13.728,0.003
2458644.61315,OGLE-I,13.726,0.003
2458644.66872,OGLE-I,13.731,0.003
2458644.72738,OGLE-I,13.729,0.003
2458644.77824,OGLE-I,13.726,0.003
2458644.82527,OGLE-I,13.725,0.003
2458644.87194,OGLE-I,13.728,0.003
2458645.66228,OGLE-I,13.687,0.003
2458646.59263,OGLE-I,13.723,0.003
2458646.63536,OGLE-I,13.724,0.003
2458646.68207,OGLE-I,13.725,0.003
2458646.73259,OGLE-I,13.722,0.003
2458646.77456,OGLE-I,13.723,0.003
2458646.81755,OGLE-I,13.704,0.003
2458646.86551,OGLE-I,13.72,0.003
2458647.60335,OGLE-I,13.726,0.003
2458647.64346,OGLE-I,13.722,0.003
2458647.69019,OGLE-I,13.722,0.003
2458647.74298,OGLE-I,13.721,0.003
2458647.79704,OGLE-I,13.724,0.003
2458647.83693,OGLE-I,13.721,0.003
2458648.59442,OGLE-I,13.721,0.003
2458648.6344,OGLE-I,13.724,0.003
2458648.68061,OGLE-I,13.724,0.003
2458648.73478,OGLE-I,13.726,0.003
2458648.78662,OGLE-I,13.726,0.003
2458648.83448,OGLE-I,13.725,0.003
2458648.88046,OGLE-I,13.72,0.003
2458649.58863,OGLE-I,13.724,0.003
2458649.62543,OGLE-I,13.72,0.003
2458649.68708,OGLE-I,13.723,0.003
2458654.88562,OGLE-I,13.728,0.003
2458655.63182,OGLE-I,13.728,0.003
2458655.72046,OGLE-I,13.723,0.003
2458655.80697,OGLE-I,13.702,0.003
2458656.61013,OGLE-I,13.723,0.003
2458656.65569,OGLE-I,13.701,0.003
2458656.71197,OGLE-I,13.703,0.003
2458656.76928,OGLE-I,13.723,0.003
2458656.82896,OGLE-I,13.704,0.003
2458656.8697,OGLE-I,13.721,0.003
2458657.55372,OGLE-I,13.724,0.003
2458657.61953,OGLE-I,13.725,0.003
2458657.66632,OGLE-I,13.723,0.003
2458657.71528,OGLE-I,13.724,0.003
2458657.77231,OGLE-I,13.728,0.003
2458657.81954,OGLE-I,13.707,0.003
2458657.86479,OGLE-I,13.725,0.003
2458658.5381,OGLE-I,13.719,0.003
2458658.59127,OGLE-I,13.729,0.003
2458660.51914,OGLE-I,13.716,0.003
2458660.55988,OGLE-I,13.723,0.003
2458660.62602,OGLE-I,13.723,0.003
2458660.67437,OGLE-I,13.727,0.003
2458660.72663,OGLE-I,13.726,0.003
2458660.78413,OGLE-I,13.725,0.003
2458660.83237,OGLE-I,13.728,0.003
2458660.88213,OGLE-I,13.717,0.003
2458661.55058,OGLE-I,13.721,0.003
2458661.62188,OGLE-I,13.723,0.003
2458661.68552,OGLE-I,13.724,0.003
2458662.56905,OGLE-I,13.723,0.003
2458662.61425,OGLE-I,13.723,0.003
2458662.66558,OGLE-I,13.731,0.003
2458662.7832,OGLE-I,13.724,0.003
2458664.51792,OGLE-I,13.718,0.003
2458664.57599,OGLE-I,13.722,0.003
2458664.6258,OGLE-I,13.705,0.003
2458664.67435,OGLE-I,13.722,0.003
2458664.7259,OGLE-I,13.724,0.003
2458664.77753,OGLE-I,13.718,0.003
2458665.5264,OGLE-I,13.716,0.003
2458665.62255,OGLE-I,13.725,0.003
2458666.52141,OGLE-I,13.721,0.003
2458666.56473,OGLE-I,13.722,0.003
2458666.61106,OGLE-I,13.72,0.003
2458666.66016,OGLE-I,13.722,0.003
2458666.71271,OGLE-I,13.717,0.003
2458666.78869,OGLE-I,13.718,0.003
2458667.49298,OGLE-I,13.72,0.003
2458667.54671,OGLE-I,13.719,0.003
2458667.59315,OGLE-I,13.719,0.003
2458667.64053,OGLE-I,13.719,0.003
2458667.69069,OGLE-I,13.703,0.003
2458667.73992,OGLE-I,13.722,0.003
2458667.78709,OGLE-I,13.701,0.003
2458667.83287,OGLE-I,13.72,0.003
2458668.49836,OGLE-I,13.718,0.003
2458668.57101,OGLE-I,13.715,0.003
2458668.62925,OGLE-I,13.722,0.003
2458668.68911,OGLE-I,13.725,0.003
2458668.73892,OGLE-I,13.703,0.003
2458668.78571,OGLE-I,13.723,0.003
2458668.83403,OGLE-I,13.722,0.003
2458669.48941,OGLE-I,13.715,0.003
2458669.52381,OGLE-I,13.725,0.003
2458669.57191,OGLE-I,13.721,0.003
2458669.61957,OGLE-I,13.726,0.003
2458669.68946,OGLE-I,13.726,0.003
2458669.73892,OGLE-I,13.727,0.003
2458669.78688,OGLE-I,13.731,0.003
2458669.83332,OGLE-I,13.726,0.003
2458670.4914,OGLE-I,13.724,0.003
2458670.52415,OGLE-I,13.724,0.003
2458670.56999,OGLE-I,13.728,0.003
2458670.62638,OGLE-I,13.73,0.003
2458670.68792,OGLE-I,13.732,0.003
2458670.7366,OGLE-I,13.731,0.003
2458670.78443,OGLE-I,13.731,0.003
2458671.65845,OGLE-I,13.719,0.003
2458673.573,OGLE-I,13.724,0.003
2458673.61804,OGLE-I,13.723,0.003
2458673.68431,OGLE-I,13.725,0.003
2458673.72904,OGLE-I,13.723,0.003
2458673.82434,OGLE-I,13.715,0.003
2458673.84248,OGLE-I,13.718,0.003
2458674.59385,OGLE-I,13.721,0.003
2458674.64002,OGLE-I,13.725,0.003
2458674.69365,OGLE-I,13.725,0.003
2458674.74503,OGLE-I,13.726,0.003
2458674.79435,OGLE-I,13.72,0.003
2458674.8387,OGLE-I,13.719,0.003
2458675.6058,OGLE-I,13.708,0.003
2458675.64491,OGLE-I,13.737,0.003
2458675.68466,OGLE-I,13.73,0.003
2458675.72371,OGLE-I,13.731,0.003
2458675.76065,OGLE-I,13.703,0.003
2458675.8067,OGLE-I,13.705,0.003
2458675.84358,OGLE-I,13.723,0.003
2458676.47322,OGLE-I,13.714,0.003
2458676.51148,OGLE-I,13.721,0.003
2458676.55074,OGLE-I,13.725,0.003
2458676.59784,OGLE-I,13.722,0.003
2458676.64411,OGLE-I,13.719,0.003
2458676.6866,OGLE-I,13.725,0.003
2458676.72384,OGLE-I,13.72,0.003
2458676.76201,OGLE-I,13.718,0.003
2458676.80011,OGLE-I,13.725,0.003
2458676.83661,OGLE-I,13.719,0.003
2458677.58918,OGLE-I,13.718,0.003
2458677.62233,OGLE-I,13.72,0.003
2458677.7757,OGLE-I,13.722,0.003
2458681.47841,OGLE-I,13.721,0.003
2458681.51691,OGLE-I,13.721,0.003
2458681.5551,OGLE-I,13.721,0.003
2458681.59036,OGLE-I,13.725,0.003
2458681.63648,OGLE-I,13.727,0.003
2458681.67558,OGLE-I,13.724,0.003
2458681.73829,OGLE-I,13.716,0.003
2458681.79288,OGLE-I,13.714,0.003
2458682.47246,OGLE-I,13.727,0.003
2458682.5121,OGLE-I,13.725,0.003
2458682.5501,OGLE-I,13.727,0.003
2458682.58995,OGLE-I,13.729,0.003
2458682.65561,OGLE-I,13.731,0.003
2458682.71043,OGLE-I,13.73,0.003
2458682.76323,OGLE-I,13.726,0.003
2458682.80172,OGLE-I,13.725,0.003
2458683.47366,OGLE-I,13.724,0.003
2458683.51615,OGLE-I,13.722,0.003
2458683.55904,OGLE-I,13.716,0.003
2458683.59853,OGLE-I,13.728,0.003
2458683.64803,OGLE-I,13.724,0.003
2458683.69038,OGLE-I,13.716,0.003
2458683.73415,OGLE-I,13.704,0.003
2458683.775,OGLE-I,13.704,0.003
2458683.8153,OGLE-I,13.726,0.003
2458684.48088,OGLE-I,13.724,0.003
2458684.52148,OGLE-I,13.724,0.003
2458684.55976,OGLE-I,13.724,0.003
2458684.60327,OGLE-I,13.724,0.003
2458684.64824,OGLE-I,13.728,0.003
2458684.70639,OGLE-I,13.702,0.003
2458684.75519,OGLE-I,13.725,0.003
2458684.79618,OGLE-I,13.722,0.003
2458685.48573,OGLE-I,13.721,0.003
2458685.53737,OGLE-I,13.717,0.003
2458685.6084,OGLE-I,13.723,0.003
2458685.69299,OGLE-I,13.702,0.003
2458688.53873,OGLE-I,13.721,0.003
2458688.57662,OGLE-I,13.71,0.003
2458688.63507,OGLE-I,13.721,0.003
2458688.675,OGLE-I,13.726,0.003
2458688.75866,OGLE-I,13.719,0.003
2458689.48563,OGLE-I,13.72,0.003
2458689.52394,OGLE-I,13.719,0.003
2458689.56263,OGLE-I,13.723,0.003
2458689.61258,OGLE-I,13.722,0.003
2458689.6693,OGLE-I,13.72,0.003
2458689.72126,OGLE-I,13.718,0.003
2458689.76649,OGLE-I,13.723,0.003
2458689.80266,OGLE-I,13.716,0.003
2458690.47445,OGLE-I,13.722,0.003
2458690.51254,OGLE-I,13.721,0.003
2458690.55918,OGLE-I,13.718,0.003
2458690.6089,OGLE-I,13.706,0.003
2458690.66359,OGLE-I,13.729,0.003
2458690.70965,OGLE-I,13.729,0.003
2458690.74774,OGLE-I,13.724,0.003
2458690.7921,OGLE-I,13.719,0.003
2458691.47231,OGLE-I,13.727,0.003
2458691.51045,OGLE-I,13.729,0.003
2458691.54846,OGLE-I,13.736,0.003
2458691.58797,OGLE-I,13.73,0.003
2458691.63462,OGLE-I,13.736,0.003
2458691.68514,OGLE-I,13.728,0.003
2458691.73603,OGLE-I,13.723,0.003
2458691.77398,OGLE-I,13.723,0.003
2458692.47266,OGLE-I,13.725,0.003
2458692.51348,OGLE-I,13.728,0.003
2458692.5586,OGLE-I,13.722,0.003
2458692.67265,OGLE-I,13.702,0.003
2458692.71374,OGLE-I,13.72,0.003
2458692.75974,OGLE-I,13.718,0.003
2458693.47329,OGLE-I,13.719,0.003
2458693.51465,OGLE-I,13.721,0.003
2458693.5528,OGLE-I,13.721,0.003
2458693.64791,OGLE-I,13.722,0.003
2458693.68882,OGLE-I,13.705,0.003
2458693.75446,OGLE-I,13.723,0.003
2458694.47702,OGLE-I,13.727,0.003
2458694.51724,OGLE-I,13.725,0.003
2458694.55586,OGLE-I,13.71,0.003
2458694.59724,OGLE-I,13.727,0.003
2458694.6355,OGLE-I,13.734,0.003
2458694.67383,OGLE-I,13.728,0.003
2458694.76527,OGLE-I,13.728,0.003
2458695.47679,OGLE-I,13.726,0.003
2458695.51556,OGLE-I,13.721,0.003
2458695.55593,OGLE-I,13.727,0.003
2458695.60011,OGLE-I,13.727,0.003
2458695.65715,OGLE-I,13.735,0.003
2458695.70332,OGLE-I,13.731,0.003
2458695.75202,OGLE-I,13.725,0.003
2458697.54532,OGLE-I,13.72,0.003
2458697.58866,OGLE-I,13.715,0.003
2458697.66087,OGLE-I,13.716,0.003
2458697.71883,OGLE-I,13.717,0.003
2458698.47652,OGLE-I,13.721,0.003
2458698.51474,OGLE-I,13.719,0.003
2458698.5549,OGLE-I,13.726,0.003
2458698.60889,OGLE-I,13.73,0.003
2458698.65151,OGLE-I,13.699,0.003
2458698.69532,OGLE-I,13.724,0.003
2458698.74592,OGLE-I,13.721,0.003
2458699.47935,OGLE-I,13.727,0.003
2458699.51855,OGLE-I,13.715,0.003
2458699.57407,OGLE-I,13.731,0.003
2458699.62373,OGLE-I,13.728,0.003
2458699.66734,OGLE-I,13.724,0.003
2458699.70566,OGLE-I,13.725,0.003
2458699.75093,OGLE-I,13.725,0.003
2458700.47852,OGLE-I,13.726,0.003
2458700.51751,OGLE-I,13.729,0.003
2458700.57844,OGLE-I,13.726,0.003
2458700.61857,OGLE-I,13.728,0.003
2458700.67292,OGLE-I,13.706,0.003
2458700.71647,OGLE-I,13.707,0.003
2458700.75587,OGLE-I,13.727,0.003
2458701.47899,OGLE-I,13.733,0.003
2458701.51915,OGLE-I,13.726,0.003
2458701.579,OGLE-I,13.725,0.003
2458701.63574,OGLE-I,13.73,0.003
2458701.67402,OGLE-I,13.728,0.003
2458701.72527,OGLE-I,13.723,0.003
2458701.7634,OGLE-I,13.722,0.003
2458702.47847,OGLE-I,13.719,0.003
2458702.51901,OGLE-I,13.727,0.003
2458702.59263,OGLE-I,13.724,0.003
2458702.63124,OGLE-I,13.724,0.003
2458702.67893,OGLE-I,13.721,0.003
2458702.73473,OGLE-I,13.725,0.003
2458703.47964,OGLE-I,13.718,0.003
2458703.5204,OGLE-I,13.723,0.003
2458703.59623,OGLE-I,13.722,0.003
2458704.53515,OGLE-I,13.723,0.003
2458704.58026,OGLE-I,13.724,0.003
2458704.63609,OGLE-I,13.727,0.003
2458704.69927,OGLE-I,13.722,0.003
2458708.58587,OGLE-I,13.737,0.003
2458708.61543,OGLE-I,13.736,0.003
2458708.71522,OGLE-I,13.73,0.003
2458709.53686,OGLE-I,13.737,0.003
2458710.4786,OGLE-I,13.73,0.003
2458710.51945,OGLE-I,13.726,0.003
2458711.47759,OGLE-I,13.705,0.003
2458711.51751,OGLE-I,13.728,0.003
2458711.54303,OGLE-I,13.728,0.003
2458711.59049,OGLE-I,13.723,0.003
2458711.62994,OGLE-I,13.726,0.003
2458711.6709,OGLE-I,13.722,0.003
2458711.71451,OGLE-I,13.713,0.003
2458712.4944,OGLE-I,13.72,0.003
2458712.53454,OGLE-I,13.724,0.003
2458712.58716,OGLE-I,13.719,0.003
2458712.61064,OGLE-I,13.722,0.003
2458712.65112,OGLE-I,13.72,0.003
2458713.47659,OGLE-I,13.726,0.003
2458713.51912,OGLE-I,13.71,0.003
2458713.56259,OGLE-I,13.727,0.003
2458713.6045,OGLE-I,13.728,0.003
2458713.64383,OGLE-I,13.725,0.003
2458713.68464,OGLE-I,13.727,0.003
2458713.72296,OGLE-I,13.721,0.003
2458714.48111,OGLE-I,13.728,0.003
2458714.52437,OGLE-I,13.728,0.003
2458714.57082,OGLE-I,13.728,0.003
2458714.61669,OGLE-I,13.729,0.003
2458715.49661,OGLE-I,13.731,0.003
2458715.54028,OGLE-I,13.725,0.003
2458715.59477,OGLE-I,13.734,0.003
2458715.63658,OGLE-I,13.736,0.003
2458715.67619,OGLE-I,13.733,0.003
2458715.7176,OGLE-I,13.72,0.003
2458715.73705,OGLE-I,13.725,0.003
2458716.48507,OGLE-I,13.734,0.003
2458716.53587,OGLE-I,13.734,0.003
2458716.58723,OGLE-I,13.735,0.003
2458716.6323,OGLE-I,13.735,0.003
2458716.67726,OGLE-I,13.732,0.003
2458716.71696,OGLE-I,13.736,0.003
2458717.47859,OGLE-I,13.718,0.003
2458717.52029,OGLE-I,13.718,0.003
2458717.56443,OGLE-I,13.731,0.003
2458717.60578,OGLE-I,13.724,0.003
2458717.65556,OGLE-I,13.727,0.003
2458717.69699,OGLE-I,13.722,0.003
2458718.48608,OGLE-I,13.731,0.003
2458718.55001,OGLE-I,13.731,0.003
2458718.59006,OGLE-I,13.739,0.003
2458718.6313,OGLE-I,13.733,0.003
2458718.69908,OGLE-I,13.726,0.003
2458719.47739,OGLE-I,13.72,0.003
2458719.52166,OGLE-I,13.724,0.003
2458719.56314,OGLE-I,13.729,0.003
2458719.61382,OGLE-I,13.721,0.003
2458719.63763,OGLE-I,13.721,0.003
2458719.67654,OGLE-I,13.724,0.003
2458721.4871,OGLE-I,13.732,0.003
2458721.53021,OGLE-I,13.733,0.003
2458721.57931,OGLE-I,13.733,0.003
2458721.6305,OGLE-I,13.732,0.003
2458721.67444,OGLE-I,13.724,0.003
2458722.47943,OGLE-I,13.731,0.003
2458722.53516,OGLE-I,13.734,0.003
2458722.58519,OGLE-I,13.737,0.003
2458722.6319,OGLE-I,13.727,0.003
2458722.68229,OGLE-I,13.722,0.003
2458722.71629,OGLE-I,13.723,0.003
2458723.48342,OGLE-I,13.717,0.003
2458723.53531,OGLE-I,13.737,0.003
2458723.58776,OGLE-I,13.734,0.003
2458723.628,OGLE-I,13.735,0.003
2458723.66664,OGLE-I,13.73,0.003
2458723.70504,OGLE-I,13.721,0.003
2458724.48004,OGLE-I,13.732,0.003
2458724.53319,OGLE-I,13.733,0.003
2458724.58669,OGLE-I,13.736,0.003
2458724.62848,OGLE-I,13.735,0.003
2458724.66835,OGLE-I,13.733,0.003
2458725.48548,OGLE-I,13.727,0.003
2458725.53676,OGLE-I,13.722,0.003
2458725.5785,OGLE-I,13.73,0.003
2458725.62477,OGLE-I,13.728,0.003
2458725.66571,OGLE-I,13.729,0.003
2458726.47942,OGLE-I,13.72,0.003
2458726.52428,OGLE-I,13.725,0.003
2458726.56929,OGLE-I,13.726,0.003
2458726.62228,OGLE-I,13.726,0.003
2458726.66136,OGLE-I,13.729,0.003
2458727.5078,OGLE-I,13.715,0.003
2458727.56182,OGLE-I,13.719,0.003
2458727.59795,OGLE-I,13.722,0.003
2458727.6431,OGLE-I,13.721,0.003
2458727.68776,OGLE-I,13.715,0.003
2458728.48698,OGLE-I,13.723,0.003
2458728.53006,OGLE-I,13.727,0.003
2458728.58125,OGLE-I,13.732,0.003
2458728.62427,OGLE-I,13.71,0.003
2458728.66272,OGLE-I,13.731,0.003
2458729.47923,OGLE-I,13.719,0.003
2458729.52592,OGLE-I,13.724,0.003
2458729.56856,OGLE-I,13.72,0.003
2458729.61332,OGLE-I,13.728,0.003
2458729.66149,OGLE-I,13.722,0.003
2458730.48254,OGLE-I,13.723,0.003
2458730.52655,OGLE-I,13.722,0.003
2458730.57005,OGLE-I,13.725,0.003
2458730.60991,OGLE-I,13.722,0.003
2458730.64844,OGLE-I,13.723,0.003
