time,filter,magnitude,error
58615.8527,OGLE-I,13.72,0.003
58615.91259,OGLE-I,13.716,0.003
58616.64551,OGLE-I,13.718,0.003
58616.69285,OGLE-I,13.722,0.003
58616.73956,OGLE-I,13.718,0.003
58616.79643,OGLE-I,13.728,0.003
58616.85665,OGLE-I,13.724,0.003
58616.91468,OGLE-I,13.726,0.003
58617.64907,OGLE-I,13.719,0.003
58617.68935,OGLE-I,13.721,0.003
58617.73573,OGLE-I,13.721,0.003
58617.7987,OGLE-I,13.727,0.003
58617.88622,OGLE-I,13.704,0.003
58617.93819,OGLE-I,13.723,0.003
58618.65457,OGLE-I,13.719,0.003
58618.70256,OGLE-I,13.719,0.003
58618.7495,OGLE-I,13.723,0.003
58618.80993,OGLE-I,13.725,0.003
58618.86975,OGLE-I,13.723,0.003
58618.9166,OGLE-I,13.727,0.003
58619.65162,OGLE-I,13.72,0.003
58619.69537,OGLE-I,13.723,0.003
58619.74153,OGLE-I,13.721,0.003
58619.79938,OGLE-I,13.727,0.003
58619.89185,OGLE-I,13.72,0.003
58620.6229,OGLE-I,13.719,0.003
58620.66058,OGLE-I,13.72,0.003
58620.70723,OGLE-I,13.722,0.003
58620.75347,OGLE-I,13.717,0.003
58620.82351,OGLE-I,13.723,0.003
58620.89455,OGLE-I,13.719,0.003
58621.66583,OGLE-I,13.721,0.003
58621.71173,OGLE-I,13.722,0.003
58621.81458,OGLE-I,13.718,0.003
58621.86246,OGLE-I,13.719,0.003
58621.90858,OGLE-I,13.718,0.003
58626.61443,OGLE-I,13.722,0.003
58626.65154,OGLE-I,13.724,0.003
58626.68865,OGLE-I,13.724,0.003
58626.72668,OGLE-I,13.721,0.003
58626.81694,OGLE-I,13.727,0.003
58626.85424,OGLE-I,13.726,0.003
58626.89202,OGLE-I,13.723,0.003
58626.92938,OGLE-I,13.722,0.003
58627.63995,OGLE-I,13.726,0.003
58627.6931,OGLE-I,13.728,0.003
58627.75302,OGLE-I,13.707,0.003
58635.6389,OGLE-I,13.72,0.003
58635.67613,OGLE-I,13.722,0.003
58635.73168,OGLE-I,13.723,0.003
58635.78249,OGLE-I,13.725,0.003
58635.83951,OGLE-I,13.7,0.003
58635.885,OGLE-I,13.721,0.003
58635.92928,OGLE-I,13.716,0.003
58636.59034,OGLE-I,13.721,0.003
58636.63587,OGLE-I,13.724,0.003
58636.68177,OGLE-I,13.721,0.003
58636.73739,OGLE-I,13.725,0.003
58636.79649,OGLE-I,13.703,0.003
58636.84213,OGLE-I,13.725,0.003
58636.88768,OGLE-I,13.703,0.003
58636.93232,OGLE-I,13.72,0.003
58637.59818,OGLE-I,13.726,0.003
58637.64095,OGLE-I,13.726,0.003
58637.69596,OGLE-I,13.729,0.003
58637.7547,OGLE-I,13.728,0.003
58637.80433,OGLE-I,13.709,0.003
58637.85074,OGLE-I,13.732,0.003
58637.89694,OGLE-I,13.722,0.003
58638.62505,OGLE-I,13.721,0.003
58638.67385,OGLE-I,13.726,0.003
58638.79013,OGLE-I,13.729,0.003
58638.8369,OGLE-I,13.725,0.003
58638.88403,OGLE-I,13.706,0.003
58638.93005,OGLE-I,13.723,0.003
58639.68307,OGLE-I,13.728,0.003
58639.7677,OGLE-I,13.729,0.003
58639.8624,OGLE-I,13.727,0.003
58640.57696,OGLE-I,13.723,0.003
58640.6172,OGLE-I,13.724,0.003
58640.6635,OGLE-I,13.728,0.003
58640.72101,OGLE-I,13.728,0.003
58640.78621,OGLE-I,13.73,0.003
58640.8331,OGLE-I,13.709,0.003
58640.87965,OGLE-I,13.723,0.003
58640.91949,OGLE-I,13.719,0.003
58641.63364,OGLE-I,13.729,0.003
58641.69606,OGLE-I,13.734,0.003
58642.57763,OGLE-I,13.72,0.003
58642.77918,OGLE-I,13.724,0.003
58642.83362,OGLE-I,13.721,0.003
58642.88189,OGLE-I,13.72,0.003
58643.5459,OGLE-I,13.719,0.003
58643.59714,OGLE-I,13.726,0.003
58643.64762,OGLE-I,13.727,0.003
58643.7044,OGLE-I,13.727,0.003
58643.76677,OGLE-I,13.729,0.003
58643.81356,OGLE-I,13.728,0.003
58643.85963,OGLE-I,13.726,0.003
58643.90656,OGLE-I,13.722,0.003
58644.57028,OGLE-I,13.728,0.003
58644.61315,OGLE-I,13.726,0.003
58644.66872,OGLE-I,13.731,0.003
58644.72738,OGLE-I,13.729,0.003
58644.77824,OGLE-I,13.726,0.003
58644.82527,OGLE-I,13.725,0.003
58644.87194,OGLE-I,13.728,0.003
58645.66228,OGLE-I,13.687,0.003
58646.59263,OGLE-I,13.723,0.003
58646.63536,OGLE-I,13.724,0.003
58646.68207,OGLE-I,13.725,0.003
58646.73259,OGLE-I,13.722,0.003
58646.77456,OGLE-I,13.723,0.003
58646.81755,OGLE-I,13.704,0.003
58646.86551,OGLE-I,13.72,0.003
58647.60335,OGLE-I,13.726,0.003
58647.64346,OGLE-I,13.722,0.003
58647.69019,OGLE-I,13.722,0.003
58647.74298,OGLE-I,13.721,0.003
58647.79704,OGLE-I,13.724,0.003
58647.83693,OGLE-I,13.721,0.003
58648.59442,OGLE-I,13.721,0.003
58648.6344,OGLE-I,13.724,0.003
58648.68061,OGLE-I,13.724,0.003
58648.73478,OGLE-I,13.726,0.003
58648.78662,OGLE-I,13.726,0.003
58648.83448,OGLE-I,13.725,0.003
58648.88046,OGLE-I,13.72,0.003
58649.58863,OGLE-I,13.724,0.003
58649.62543,OGLE-I,13.72,0.003
58649.68708,OGLE-I,13.723,0.003
58654.88562,OGLE-I,13.728,0.003
58655.63182,OGLE-I,13.728,0.003
58655.72046,OGLE-I,13.723,0.003
58655.80697,OGLE-I,13.702,0.003
58656.61013,OGLE-I,13.723,0.003
58656.65569,OGLE-I,13.701,0.003
58656.71197,OGLE-I,13.703,0.003
58656.76928,OGLE-I,13.723,0.003
58656.82896,OGLE-I,13.704,0.003
58656.8697,OGLE-I,13.721,0.003
58657.55372,OGLE-I,13.724,0.003
58657.61953,OGLE-I,13.725,0.003
58657.66632,OGLE-I,13.723,0.003
58657.71528,OGLE-I,13.724,0.003
58657.77231,OGLE-I,13.728,0.003
58657.81954,OGLE-I,13.707,0.003
58657.86479,OGLE-I,13.725,0.003
58658.5381,OGLE-I,13.719,0.003
58658.59127,OGLE-I,13.729,0.003
58660.51914,OGLE-I,13.716,0.003
58660.55988,OGLE-I,13.723,0.003
58660.62602,OGLE-I,13.723,0.003
58660.67437,OGLE-I,13.727,0.003
58660.72663,OGLE-I,13.726,0.003
58660.78413,OGLE-I,13.725,0.003
58660.83237,OGLE-I,13.728,0.003
58660.88213,OGLE-I,13.717,0.003
58661.55058,OGLE-I,13.721,0.003
58661.62188,OGLE-I,13.723,0.003
58661.68552,OGLE-I,13.724,0.003
58662.56905,OGLE-I,13.723,0.003
58662.61425,OGLE-I,13.723,0.003
58662.66558,OGLE-I,13.731,0.003
58662.7832,OGLE-I,13.724,0.003
58664.51792,OGLE-I,13.718,0.003
58664.57599,OGLE-I,13.722,0.003
58664.6258,OGLE-I,13.705,0.003
58664.67435,OGLE-I,13.722,0.003
58664.7259,OGLE-I,13.724,0.003
58664.77753,OGLE-I,13.718,0.003
58665.5264,OGLE-I,13.716,0.003
58665.62255,OGLE-I,13.725,0.003
58666.52141,OGLE-I,13.721,0.003
58666.56473,OGLE-I,13.722,0.003
58666.61106,OGLE-I,13.72,0.003
58666.66016,OGLE-I,13.722,0.003
58666.71271,OGLE-I,13.717,0.003
58666.78869,OGLE-I,13.718,0.003
58667.49298,OGLE-I,13.72,0.003
58667.54671,OGLE-I,13.719,0.003
58667.59315,OGLE-I,13.719,0.003
58667.64053,OGLE-I,13.719,0.003
58667.69069,OGLE-I,13.703,0.003
58667.73992,OGLE-I,13.722,0.003
58667.78709,OGLE-I,13.701,0.003
58667.83287,OGLE-I,13.72,0.003
58668.49836,OGLE-I,13.718,0.003
58668.57101,OGLE-I,13.715,0.003
58668.62925,OGLE-I,13.722,0.003
58668.68911,OGLE-I,13.725,0.003
58668.73892,OGLE-I,13.703,0.003
58668.78571,OGLE-I,13.723,0.003
58668.83403,OGLE-I,13.722,0.003
58669.48941,OGLE-I,13.715,0.003
58669.52381,OGLE-I,13.725,0.003
58669.57191,OGLE-I,13.721,0.003
58669.61957,OGLE-I,13.726,0.003
58669.68946,OGLE-I,13.726,0.003
58669.73892,OGLE-I,13.727,0.003
58669.78688,OGLE-I,13.731,0.003
58669.83332,OGLE-I,13.726,0.003
58670.4914,OGLE-I,13.724,0.003
58670.52415,OGLE-I,13.724,0.003
58670.56999,OGLE-I,13.728,0.003
58670.62638,OGLE-I,13.73,0.003
58670.68792,OGLE-I,13.732,0.003
58670.7366,OGLE-I,13.731,0.003
58670.78443,OGLE-I,13.731,0.003
58671.65845,OGLE-I,13.719,0.003
58673.573,OGLE-I,13.724,0.003
58673.61804,OGLE-I,13.723,0.003
58673.68431,OGLE-I,13.725,0.003
58673.72904,OGLE-I,13.723,0.003
58673.82434,OGLE-I,13.715,0.003
58673.84248,OGLE-I,13.718,0.003
58674.59385,OGLE-I,13.721,0.003
58674.64002,OGLE-I,13.725,0.003
58674.69365,OGLE-I,13.725,0.003
58674.74503,OGLE-I,13.726,0.003
58674.79435,OGLE-I,13.72,0.003
58674.8387,OGLE-I,13.719,0.003
58675.6058,OGLE-I,13.708,0.003
58675.64491,OGLE-I,13.737,0.003
58675.68466,OGLE-I,13.73,0.003
58675.72371,OGLE-I,13.731,0.003
58675.76065,OGLE-I,13.703,0.003
58675.8067,OGLE-I,13.705,0.003
58675.84358,OGLE-I,13.723,0.003
58676.47322,OGLE-I,13.714,0.003
58676.51148,OGLE-I,13.721,0.003
58676.55074,OGLE-I,13.725,0.003
58676.59784,OGLE-I,13.722,0.003
58676.64411,OGLE-I,13.719,0.003
58676.6866,OGLE-I,13.725,0.003
58676.72384,OGLE-I,13.72,0.003
58676.76201,OGLE-I,13.718,0.003
58676.80011,OGLE-I,13.725,0.003
58676.83661,OGLE-I,13.719,0.003
58677.58918,OGLE-I,13.718,0.003
58677.62233,OGLE-I,13.72,0.003
58677.7757,OGLE-I,13.722,0.003
58681.47841,OGLE-I,13.721,0.003
58681.51691,OGLE-I,13.721,0.003
58681.5551,OGLE-I,13.721,0.003
58681.59036,OGLE-I,13.725,0.003
58681.63648,OGLE-I,13.727,0.003
58681.67558,OGLE-I,13.724,0.003
58681.73829,OGLE-I,13.716,0.003
58681.79288,OGLE-I,13.714,0.003
58682.47246,OGLE-I,13.727,0.003
58682.5121,OGLE-I,13.725,0.003
58682.5501,OGLE-I,13.727,0.003
58682.58995,OGLE-I,13.729,0.003
58682.65561,OGLE-I,13.731,0.003
58682.71043,OGLE-I,13.73,0.003
58682.76323,OGLE-I,13.726,0.003
58682.80172,OGLE-I,13.725,0.003
58683.47366,OGLE-I,13.724,0.003
58683.51615,OGLE-I,13.722,0.003
58683.55904,OGLE-I,13.716,0.003
58683.59853,OGLE-I,13.728,0.003
58683.64803,OGLE-I,13.724,0.003
58683.69038,OGLE-I,13.716,0.003
58683.73415,OGLE-I,13.704,0.003
58683.775,OGLE-I,13.704,0.003
58683.8153,OGLE-I,13.726,0.003
58684.48088,OGLE-I,13.724,0.003
58684.52148,OGLE-I,13.724,0.003
58684.55976,OGLE-I,13.724,0.003
58684.60327,OGLE-I,13.724,0.003
58684.64824,OGLE-I,13.728,0.003
58684.70639,OGLE-I,13.702,0.003
58684.75519,OGLE-I,13.725,0.003
58684.79618,OGLE-I,13.722,0.003
58685.48573,OGLE-I,13.721,0.003
58685.53737,OGLE-I,13.717,0.003
58685.6084,OGLE-I,13.723,0.003
58685.69299,OGLE-I,13.702,0.003
58688.53873,OGLE-I,13.721,0.003
58688.57662,OGLE-I,13.71,0.003
58688.63507,OGLE-I,13.721,0.003
58688.675,OGLE-I,13.726,0.003
58688.75866,OGLE-I,13.719,0.003
58689.48563,OGLE-I,13.72,0.003
58689.52394,OGLE-I,13.719,0.003
58689.56263,OGLE-I,13.723,0.003
58689.61258,OGLE-I,13.722,0.003
58689.6693,OGLE-I,13.72,0.003
58689.72126,OGLE-I,13.718,0.003
58689.76649,OGLE-I,13.723,0.003
58689.80266,OGLE-I,13.716,0.003
58690.47445,OGLE-I,13.722,0.003
58690.51254,OGLE-I,13.721,0.003
58690.55918,OGLE-I,13.718,0.003
58690.6089,OGLE-I,13.706,0.003
58690.66359,OGLE-I,13.729,0.003
58690.70965,OGLE-I,13.729,0.003
58690.74774,OGLE-I,13.724,0.003
58690.7921,OGLE-I,13.719,0.003
58691.47231,OGLE-I,13.727,0.003
58691.51045,OGLE-I,13.729,0.003
58691.54846,OGLE-I,13.736,0.003
58691.58797,OGLE-I,13.73,0.003
58691.63462,OGLE-I,13.736,0.003
58691.68514,OGLE-I,13.728,0.003
58691.73603,OGLE-I,13.723,0.003
58691.77398,OGLE-I,13.723,0.003
58692.47266,OGLE-I,13.725,0.003
58692.51348,OGLE-I,13.728,0.003
58692.5586,OGLE-I,13.722,0.003
58692.67265,OGLE-I,13.702,0.003
58692.71374,OGLE-I,13.72,0.003
58692.75974,OGLE-I,13.718,0.003
58693.47329,OGLE-I,13.719,0.003
58693.51465,OGLE-I,13.721,0.003
58693.5528,OGLE-I,13.721,0.003
58693.64791,OGLE-I,13.722,0.003
58693.68882,OGLE-I,13.705,0.003
58693.75446,OGLE-I,13.723,0.003
58694.47702,OGLE-I,13.727,0.003
58694.51724,OGLE-I,13.725,0.003
58694.55586,OGLE-I,13.71,0.003
58694.59724,OGLE-I,13.727,0.003
58694.6355,OGLE-I,13.734,0.003
58694.67383,OGLE-I,13.728,0.003
58694.76527,OGLE-I,13.728,0.003
58695.47679,OGLE-I,13.726,0.003
58695.51556,OGLE-I,13.721,0.003
58695.55593,OGLE-I,13.727,0.003
58695.60011,OGLE-I,13.727,0.003
58695.65715,OGLE-I,13.735,0.003
58695.70332,OGLE-I,13.731,0.003
58695.75202,OGLE-I,13.725,0.003
58697.54532,OGLE-I,13.72,0.003
58697.58866,OGLE-I,13.715,0.003
58697.66087,OGLE-I,13.716,0.003
58697.71883,OGLE-I,13.717,0.003
58698.47652,OGLE-I,13.721,0.003
58698.51474,OGLE-I,13.719,0.003
58698.5549,OGLE-I,13.726,0.003
58698.60889,OGLE-I,13.73,0.003
58698.65151,OGLE-I,13.699,0.003
58698.69532,OGLE-I,13.724,0.003
58698.74592,OGLE-I,13.721,0.003
58699.47935,OGLE-I,13.727,0.003
58699.51855,OGLE-I,13.715,0.003
58699.57407,OGLE-I,13.731,0.003
58699.62373,OGLE-I,13.728,0.003
58699.66734,OGLE-I,13.724,0.003
58699.70566,OGLE-I,13.725,0.003
58699.75093,OGLE-I,13.725,0.003
58700.47852,OGLE-I,13.726,0.003
58700.51751,OGLE-I,13.729,0.003
58700.57844,OGLE-I,13.726,0.003
58700.61857,OGLE-I,13.728,0.003
58700.67292,OGLE-I,13.706,0.003
58700.71647,OGLE-I,13.707,0.003
58700.75587,OGLE-I,13.727,0.003
58701.47899,OGLE-I,13.733,0.003
58701.51915,OGLE-I,13.726,0.003
58701.579,OGLE-I,13.725,0.003
58701.63574,OGLE-I,13.73,0.003
58701.67402,OGLE-I,13.728,0.003
58701.72527,OGLE-I,13.723,0.003
58701.7634,OGLE-I,13.722,0.003
58702.47847,OGLE-I,13.719,0.003
58702.51901,OGLE-I,13.727,0.003
58702.59263,OGLE-I,13.724,0.003
58702.63124,OGLE-I,13.724,0.003
58702.67893,OGLE-I,13.721,0.003
58702.73473,OGLE-I,13.725,0.003
58703.47964,OGLE-I,13.718,0.003
58703.5204,OGLE-I,13.723,0.003
58703.59623,OGLE-I,13.722,0.003
58704.53515,OGLE-I,13.723,0.003
58704.58026,OGLE-I,13.724,0.003
58704.63609,OGLE-I,13.727,0.003
58704.69927,OGLE-I,13.722,0.003
58708.58587,OGLE-I,13.737,0.003
58708.61543,OGLE-I,13.736,0.003
58708.71522,OGLE-I,13.73,0.003
58709.53686,OGLE-I,13.737,0.003
58710.4786,OGLE-I,13.73,0.003
58710.51945,OGLE-I,13.726,0.003
58711.47759,OGLE-I,13.705,0.003
58711.51751,OGLE-I,13.728,0.003
58711.54303,OGLE-I,13.728,0.003
58711.59049,OGLE-I,13.723,0.003
58711.62994,OGLE-I,13.726,0.003
58711.6709,OGLE-I,13.722,0.003
58711.71451,OGLE-I,13.713,0.003
58712.4944,OGLE-I,13.72,0.003
58712.53454,OGLE-I,13.724,0.003
58712.58716,OGLE-I,13.719,0.003
58712.61064,OGLE-I,13.722,0.003
58712.65112,OGLE-I,13.72,0.003
58713.47659,OGLE-I,13.726,0.003
58713.51912,OGLE-I,13.71,0.003
58713.56259,OGLE-I,13.727,0.003
58713.6045,OGLE-I,13.728,0.003
58713.64383,OGLE-I,13.725,0.003
58713.68464,OGLE-I,13.727,0.003
58713.72296,OGLE-I,13.721,0.003
58714.48111,OGLE-I,13.728,0.003
58714.52437,OGLE-I,13.728,0.003
58714.57082,OGLE-I,13.728,0.003
58714.61669,OGLE-I,13.729,0.003
58715.49661,OGLE-I,13.731,0.003
58715.54028,OGLE-I,13.725,0.003
58715.59477,OGLE-I,13.734,0.003
58715.63658,OGLE-I,13.736,0.003
58715.67619,OGLE-I,13.733,0.003
58715.7176,OGLE-I,13.72,0.003
58715.73705,OGLE-I,13.725,0.003
58716.48507,OGLE-I,13.734,0.003
58716.53587,OGLE-I,13.734,0.003
58716.58723,OGLE-I,13.735,0.003
58716.6323,OGLE-I,13.735,0.003
58716.67726,OGLE-I,13.732,0.003
58716.71696,OGLE-I,13.736,0.003
58717.47859,OGLE-I,13.718,0.003
58717.52029,OGLE-I,13.718,0.003
58717.56443,OGLE-I,13.731,0.003
58717.60578,OGLE-I,13.724,0.003
58717.65556,OGLE-I,13.727,0.003
58717.69699,OGLE-I,13.722,0.003
58718.48608,OGLE-I,13.731,0.003
58718.55001,OGLE-I,13.731,0.003
58718.59006,OGLE-I,13.739,0.003
58718.6313,OGLE-I,13.733,0.003
58718.69908,OGLE-I,13.726,0.003
58719.47739,OGLE-I,13.72,0.003
58719.52166,OGLE-I,13.724,0.003
58719.56314,OGLE-I,13.729,0.003
58719.61382,OGLE-I,13.721,0.003
58719.63763,OGLE-I,13.721,0.003
58719.67654,OGLE-I,13.724,0.003
58721.4871,OGLE-I,13.732,0.003
58721.53021,OGLE-I,13.733,0.003
58721.57931,OGLE-I,13.733,0.003
58721.6305,OGLE-I,13.732,0.003
58721.67444,OGLE-I,13.724,0.003
58722.47943,OGLE-I,13.731,0.003
58722.53516,OGLE-I,13.734,0.003
58722.58519,OGLE-I,13.737,0.003
58722.6319,OGLE-I,13.727,0.003
58722.68229,OGLE-I,13.722,0.003
58722.71629,OGLE-I,13.723,0.003
58723.48342,OGLE-I,13.717,0.003
58723.53531,OGLE-I,13.737,0.003
58723.58776,OGLE-I,13.734,0.003
58723.628,OGLE-I,13.735,0.003
58723.66664,OGLE-I,13.73,0.003
58723.70504,OGLE-I,13.721,0.003
58724.48004,OGLE-I,13.732,0.003
58724.53319,OGLE-I,13.733,0.003
58724.58669,OGLE-I,13.736,0.003
58724.62848,OGLE-I,13.735,0.003
58724.66835,OGLE-I,13.733,0.003
58725.48548,OGLE-I,13.727,0.003
58725.53676,OGLE-I,13.722,0.003
58725.5785,OGLE-I,13.73,0.003
58725.62477,OGLE-I,13.728,0.003
58725.66571,OGLE-I,13.729,0.003
58726.47942,OGLE-I,13.72,0.003
58726.52428,OGLE-I,13.725,0.003
58726.56929,OGLE-I,13.726,0.003
58726.62228,OGLE-I,13.726,0.003
58726.66136,OGLE-I,13.729,0.003
58727.5078,OGLE-I,13.715,0.003
58727.56182,OGLE-I,13.719,0.003
58727.59795,OGLE-I,13.722,0.003
58727.6431,OGLE-I,13.721,0.003
58727.68776,OGLE-I,13.715,0.003
58728.48698,OGLE-I,13.723,0.003
58728.53006,OGLE-I,13.727,0.003
58728.58125,OGLE-I,13.732,0.003
58728.62427,OGLE-I,13.71,0.003
58728.66272,OGLE-I,13.731,0.003
58729.47923,OGLE-I,13.719,0.003
58729.52592,OGLE-I,13.724,0.003
58729.56856,OGLE-I,13.72,0.003
58729.61332,OGLE-I,13.728,0.003
58729.66149,OGLE-I,13.722,0.003
58730.48254,OGLE-I,13.723,0.003
58730.52655,OGLE-I,13.722,0.003
58730.57005,OGLE-I,13.725,0.003
58730.60991,OGLE-I,13.722,0.003
58730.64844,OGLE-I,13.723,0.003
58731.51685,OGLE-I,13.714,0.003
58731.58545,OGLE-I,13.726,0.003
58736.59549,OGLE-I,13.717,0.003
58736.63941,OGLE-I,13.722,0.003
58737.60709,OGLE-I,13.72,0.003
58737.6465,OGLE-I,13.722,0.003
58738.49031,OGLE-I,13.724,0.003
58738.53683,OGLE-I,13.727,0.003
58738.57722,OGLE-I,13.724,0.003
58738.61548,OGLE-I,13.72,0.003
58739.49069,OGLE-I,13.729,0.003
58739.54535,OGLE-I,13.722,0.003
58739.62627,OGLE-I,13.723,0.003
58740.48498,OGLE-I,13.723,0.003
58740.53526,OGLE-I,13.724,0.003
58740.57383,OGLE-I,13.717,0.003
58740.61136,OGLE-I,13.721,0.003
58741.48534,OGLE-I,13.719,0.003
58741.53126,OGLE-I,13.72,0.003
58741.57308,OGLE-I,13.724,0.003
58741.62748,OGLE-I,13.719,0.003
58742.48469,OGLE-I,13.712,0.003
58742.533,OGLE-I,13.724,0.003
58742.57344,OGLE-I,13.724,0.003
58742.6265,OGLE-I,13.723,0.003
58745.59754,OGLE-I,13.712,0.003
58745.61177,OGLE-I,13.711,0.003
58746.54095,OGLE-I,13.718,0.003
58746.55475,OGLE-I,13.72,0.003
58746.56882,OGLE-I,13.715,0.003
58746.6187,OGLE-I,13.723,0.003
58747.48445,OGLE-I,13.719,0.003
58747.50317,OGLE-I,13.718,0.003
58747.53164,OGLE-I,13.715,0.003
58747.57039,OGLE-I,13.714,0.003
58747.58503,OGLE-I,13.714,0.003
58748.48673,OGLE-I,13.724,0.003
58748.50075,OGLE-I,13.725,0.003
58748.57455,OGLE-I,13.723,0.003
58748.6131,OGLE-I,13.722,0.003
58748.62693,OGLE-I,13.727,0.003
58750.5413,OGLE-I,13.73,0.003
58750.55526,OGLE-I,13.719,0.003
58750.56918,OGLE-I,13.729,0.003
58750.61189,OGLE-I,13.723,0.003
58750.62578,OGLE-I,13.715,0.003
58752.48774,OGLE-I,13.731,0.003
58752.56147,OGLE-I,13.706,0.003
58752.57522,OGLE-I,13.722,0.003
58752.6134,OGLE-I,13.72,0.003
58753.5003,OGLE-I,13.725,0.003
58753.54478,OGLE-I,13.72,0.003
58753.58879,OGLE-I,13.72,0.003
58753.62004,OGLE-I,13.713,0.003
58754.48942,OGLE-I,13.723,0.003
58754.52933,OGLE-I,13.722,0.003
58754.57384,OGLE-I,13.708,0.003
58754.6128,OGLE-I,13.717,0.003
58755.48703,OGLE-I,13.729,0.003
58755.53574,OGLE-I,13.731,0.003
58755.57658,OGLE-I,13.724,0.003
58755.61252,OGLE-I,13.722,0.003
58757.49519,OGLE-I,13.725,0.003
58757.53851,OGLE-I,13.72,0.003
58757.55876,OGLE-I,13.723,0.003
58757.60307,OGLE-I,13.718,0.003
58759.52319,OGLE-I,13.717,0.003
58759.56061,OGLE-I,13.717,0.003
58759.57453,OGLE-I,13.717,0.003
58763.51185,OGLE-I,13.729,0.003
58763.52591,OGLE-I,13.706,0.003
58763.53978,OGLE-I,13.723,0.003
58763.58784,OGLE-I,13.719,0.003
58764.5337,OGLE-I,13.721,0.003
58764.57743,OGLE-I,13.72,0.003
58764.58979,OGLE-I,13.726,0.003
58766.49023,OGLE-I,13.719,0.003
58766.53938,OGLE-I,13.72,0.003
58766.57141,OGLE-I,13.715,0.003
58768.49774,OGLE-I,13.727,0.003
58768.54534,OGLE-I,13.726,0.003
58768.56332,OGLE-I,13.726,0.003
58773.49904,OGLE-I,13.727,0.003
58773.55503,OGLE-I,13.724,0.003
58774.50405,OGLE-I,13.715,0.003
58774.57719,OGLE-I,13.713,0.003
58781.50335,OGLE-I,13.73,0.003
58781.54624,OGLE-I,13.726,0.003
58781.55934,OGLE-I,13.724,0.003
58782.53956,OGLE-I,13.725,0.003
58783.50071,OGLE-I,13.728,0.003
58783.54425,OGLE-I,13.725,0.003
58784.51636,OGLE-I,13.727,0.003
58785.50893,OGLE-I,13.715,0.003
58786.5068,OGLE-I,13.718,0.003
58787.51326,OGLE-I,13.726,0.003
